SCH_ID,STU_ID,stlang,sclimate,public,mathach,bygender,byabsen,cmathach,csclimate
1481,148101,1,2.40000009536743,1,44.25,0,2,5.75699996948242,-1.51699995994568
1481,148102,1,2.40000009536743,1,30.3040008544922,0,1,-8.18899917602539,-1.51699995994568
1481,148103,1,2.40000009536743,1,40.1839981079102,0,0,1.69099807739258,-1.51699995994568
1481,148104,1,2.40000009536743,1,43.8680000305176,1,3,5.375,-1.51699995994568
1481,148105,1,2.40000009536743,1,60.8899993896484,1,1,22.3969993591309,-1.51699995994568
1481,148106,1,2.40000009536743,1,31.2350006103516,0,1,-7.25799942016602,-1.51699995994568
1481,148107,1,2.40000009536743,1,53.5340003967285,0,1,15.0410003662109,-1.51699995994568
1481,148108,1,2.40000009536743,1,35.7610015869141,1,1,-2.73199844360352,-1.51699995994568
1481,148111,1,2.40000009536743,1,49.5429992675781,1,1,11.0499992370605,-1.51699995994568
1481,148113,1,2.40000009536743,1,26.8799991607666,0,1,-11.613000869751,-1.51699995994568
1481,148114,1,2.40000009536743,1,28.8810005187988,1,1,-9.61199951171875,-1.51699995994568
1481,148115,1,2.40000009536743,1,32.4249992370605,1,0,-6.06800079345703,-1.51699995994568
1481,148116,1,2.40000009536743,1,57.7560005187988,1,1,19.2630004882812,-1.51699995994568
1481,148117,1,2.40000009536743,1,28.0839996337891,0,0,-10.4090003967285,-1.51699995994568
1481,148118,1,2.40000009536743,1,29.3190002441406,1,3,-9.17399978637695,-1.51699995994568
1481,148120,1,2.40000009536743,1,28.9330005645752,0,0,-9.55999946594238,-1.51699995994568
1481,148121,1,2.40000009536743,1,26.375,0,0,-12.1180000305176,-1.51699995994568
1481,148123,1,2.40000009536743,1,23.8920001983643,1,0,-14.6009998321533,-1.51699995994568
1481,148125,1,2.40000009536743,1,15.210000038147,0,0,-23.2829990386963,-1.51699995994568
1482,148201,1,4,1,33.6440010070801,1,0,-4.8489990234375,0.0829999968409538
1482,148202,1,4,1,39.3230018615723,1,1,0.830001890659332,0.0829999968409538
1482,148204,1,4,1,19.0330009460449,1,0,-19.4599990844727,0.0829999968409538
1482,148205,1,4,1,48.2169990539551,0,0,9.7239990234375,0.0829999968409538
1482,148206,1,4,1,58.8380012512207,1,0,20.3450012207031,0.0829999968409538
1482,148208,1,4,1,58.8129997253418,0,0,20.3199996948242,0.0829999968409538
1482,148209,1,4,1,28.0510005950928,0,2,-10.4419994354248,0.0829999968409538
1482,148210,1,4,1,44.0550003051758,1,0,5.5620002746582,0.0829999968409538
1482,148212,0,4,1,42.7350006103516,0,0,4.24200057983398,0.0829999968409538
1482,148214,1,4,1,29.7509994506836,0,1,-8.74200057983398,0.0829999968409538
1482,148215,1,4,1,45.4819984436035,1,1,6.98899841308594,0.0829999968409538
1482,148216,1,4,1,28.9540004730225,1,2,-9.53899955749512,0.0829999968409538
1482,148217,1,4,1,36.9570007324219,1,0,-1.5359992980957,0.0829999968409538
1482,148218,1,4,1,61.2849998474121,1,0,22.7919998168945,0.0829999968409538
1482,148220,1,4,1,38.6020011901855,0,0,0.109001189470291,0.0829999968409538
1482,148221,1,4,1,41.3979988098145,1,1,2.90499877929688,0.0829999968409538
1482,148222,1,4,1,35.8629989624023,0,0,-2.63000106811523,0.0829999968409538
1482,148223,1,4,1,41.1220016479492,1,1,2.62900161743164,0.0829999968409538
1482,148224,1,4,1,35.7509994506836,0,0,-2.74200057983398,0.0829999968409538
1482,148225,1,4,1,39.4620018005371,1,1,0.969001829624176,0.0829999968409538
1492,149201,1,3.20000004768372,1,53.3800010681152,1,1,14.8870010375977,-0.71699994802475
1492,149202,1,3.20000004768372,1,21.6140003204346,1,2,-16.878999710083,-0.71699994802475
1492,149203,1,3.20000004768372,1,47.1769981384277,0,1,8.68399810791016,-0.71699994802475
1492,149204,1,3.20000004768372,1,23.886999130249,1,0,-14.6060009002686,-0.71699994802475
1492,149205,1,3.20000004768372,1,22.9669990539551,0,0,-15.5260009765625,-0.71699994802475
1492,149208,1,3.20000004768372,1,51.0019989013672,0,0,12.5089988708496,-0.71699994802475
1492,149209,1,3.20000004768372,1,43.2169990539551,1,1,4.7239990234375,-0.71699994802475
1492,149211,1,3.20000004768372,1,18.8509998321533,1,0,-19.6420001983643,-0.71699994802475
1492,149212,1,3.20000004768372,1,15.9219999313354,1,4,-22.5709991455078,-0.71699994802475
1492,149213,1,3.20000004768372,1,33.6319999694824,1,2,-4.86100006103516,-0.71699994802475
1492,149214,1,3.20000004768372,1,20.4909992218018,1,4,-18.0020008087158,-0.71699994802475
1492,149215,1,3.20000004768372,1,32.1669998168945,0,0,-6.32600021362305,-0.71699994802475
1492,149216,1,3.20000004768372,1,26.923999786377,1,1,-11.5690002441406,-0.71699994802475
1492,149217,0,3.20000004768372,1,33.9809989929199,0,0,-4.51200103759766,-0.71699994802475
1492,149219,1,3.20000004768372,1,27.5289993286133,1,1,-10.9640007019043,-0.71699994802475
1492,149220,0,3.20000004768372,1,39.6570014953613,0,0,1.16400146484375,-0.71699994802475
1492,149221,1,3.20000004768372,1,47.8199996948242,1,0,9.32699966430664,-0.71699994802475
1492,149223,1,3.20000004768372,1,26.9909992218018,0,1,-11.5020008087158,-0.71699994802475
1492,149224,0,3.20000004768372,1,14.8409996032715,1,0,-23.6520004272461,-0.71699994802475
1492,149225,1,3.20000004768372,1,52.6699981689453,1,0,14.1769981384277,-0.71699994802475
1492,149226,1,3.20000004768372,1,44.4529991149902,1,0,5.95999908447266,-0.71699994802475
1492,149227,1,3.20000004768372,1,21.1229991912842,1,0,-17.3700008392334,-0.71699994802475
1492,149228,0,3.20000004768372,1,40.0750007629395,0,1,1.58200073242188,-0.71699994802475
1492,149229,1,3.20000004768372,1,51.7449989318848,0,0,13.2519989013672,-0.71699994802475
1492,149230,1,3.20000004768372,1,35.7400016784668,0,0,-2.75299835205078,-0.71699994802475
1492,149231,1,3.20000004768372,1,28.4990005493164,0,0,-9.99399948120117,-0.71699994802475
1492,149232,1,3.20000004768372,1,20.8999996185303,0,0,-17.5930004119873,-0.71699994802475
1501,150101,1,4,1,57.6370010375977,0,1,19.1440010070801,0.0829999968409538
1501,150102,1,4,1,43.2620010375977,0,0,4.76900100708008,0.0829999968409538
1501,150103,1,4,1,36.3559989929199,1,0,-2.13700103759766,0.0829999968409538
1501,150105,1,4,1,55.0730018615723,0,0,16.5800018310547,0.0829999968409538
1501,150107,1,4,1,32.1860008239746,1,0,-6.30699920654297,0.0829999968409538
1501,150108,1,4,1,39.5069999694824,0,0,1.01399993896484,0.0829999968409538
1501,150110,1,4,1,51.8639984130859,0,0,13.3709983825684,0.0829999968409538
1501,150111,1,4,1,49.2109985351562,1,1,10.7179985046387,0.0829999968409538
1501,150112,1,4,1,31.4640007019043,0,1,-7.02899932861328,0.0829999968409538
1501,150114,1,4,1,24.5629997253418,0,0,-13.9300003051758,0.0829999968409538
1501,150115,1,4,1,31.9330005645752,0,0,-6.55999946594238,0.0829999968409538
1501,150116,1,4,1,52.476001739502,1,1,13.9830017089844,0.0829999968409538
1501,150117,1,4,1,26.556999206543,0,0,-11.9360008239746,0.0829999968409538
1501,150118,1,4,1,49.617000579834,0,1,11.1240005493164,0.0829999968409538
1501,150119,1,4,1,56.7599983215332,1,2,18.2669982910156,0.0829999968409538
1501,150121,1,4,1,25.6529998779297,0,0,-12.8400001525879,0.0829999968409538
1501,150122,1,4,1,41.4599990844727,1,1,2.96699905395508,0.0829999968409538
1501,150123,0,4,1,42.6020011901855,1,1,4.10900115966797,0.0829999968409538
1501,150124,1,4,1,46.3219985961914,1,3,7.82899856567383,0.0829999968409538
1501,150125,1,4,1,33.6430015563965,0,0,-4.84999847412109,0.0829999968409538
1501,150126,1,4,1,52.5620002746582,1,1,14.0690002441406,0.0829999968409538
1501,150127,1,4,1,45.25,1,4,6.75699996948242,0.0829999968409538
1501,150128,1,4,1,38.8559989929199,0,0,0.362998992204666,0.0829999968409538
1501,150129,1,4,1,37.7700004577637,1,1,-0.722999513149261,0.0829999968409538
1501,150130,1,4,1,49.0180015563965,1,0,10.5250015258789,0.0829999968409538
1501,150131,1,4,1,45.7179985046387,1,2,7.22499847412109,0.0829999968409538
1502,150202,1,4.59999990463257,1,36.9819984436035,0,0,-1.51100158691406,0.682999908924103
1502,150203,1,4.59999990463257,1,35.9449996948242,0,0,-2.54800033569336,0.682999908924103
1502,150204,1,4.59999990463257,1,41.1959991455078,1,0,2.70299911499023,0.682999908924103
1502,150205,1,4.59999990463257,1,28.3129997253418,1,1,-10.1800003051758,0.682999908924103
1502,150206,1,4.59999990463257,1,16.3729991912842,1,0,-22.1200008392334,0.682999908924103
1502,150207,1,4.59999990463257,1,47.7970008850098,0,1,9.30400085449219,0.682999908924103
1502,150208,1,4.59999990463257,1,65.0350036621094,1,0,26.5420036315918,0.682999908924103
1502,150209,1,4.59999990463257,1,24.0370006561279,1,1,-14.4559993743896,0.682999908924103
1502,150210,1,4.59999990463257,1,21.6979999542236,0,0,-16.7950000762939,0.682999908924103
1502,150211,1,4.59999990463257,1,37.8040008544922,0,0,-0.688999116420746,0.682999908924103
1502,150212,1,4.59999990463257,1,54.2000007629395,1,0,15.7070007324219,0.682999908924103
1502,150213,1,4.59999990463257,1,43.0530014038086,0,0,4.56000137329102,0.682999908924103
1502,150214,1,4.59999990463257,1,28.42799949646,0,0,-10.0650005340576,0.682999908924103
1502,150215,1,4.59999990463257,1,33.1710014343262,1,1,-5.32199859619141,0.682999908924103
1502,150216,0,4.59999990463257,1,27.2199993133545,1,0,-11.2730007171631,0.682999908924103
1502,150217,1,4.59999990463257,1,33.5960006713867,0,0,-4.89699935913086,0.682999908924103
1502,150218,1,4.59999990463257,1,52.8289985656738,1,1,14.3359985351562,0.682999908924103
1502,150219,1,4.59999990463257,1,24.0209999084473,1,0,-14.4720001220703,0.682999908924103
1502,150220,1,4.59999990463257,1,25.8579998016357,0,0,-12.6350002288818,0.682999908924103
1502,150221,1,4.59999990463257,1,30.4309997558594,1,0,-8.0620002746582,0.682999908924103
1502,150222,1,4.59999990463257,1,31.0160007476807,0,0,-7.47699928283691,0.682999908924103
1502,150223,1,4.59999990463257,1,41.2719993591309,0,0,2.77899932861328,0.682999908924103
1502,150224,1,4.59999990463257,1,49.8279991149902,0,0,11.3349990844727,0.682999908924103
1502,150226,1,4.59999990463257,1,28.1380004882812,0,0,-10.3549995422363,0.682999908924103
1511,151101,1,2.79999995231628,1,23.5990009307861,0,1,-14.8939990997314,-1.11700010299683
1511,151103,1,2.79999995231628,1,29.1159992218018,0,0,-9.37700080871582,-1.11700010299683
1511,151104,1,2.79999995231628,1,28.7810001373291,1,2,-9.71199989318848,-1.11700010299683
1511,151105,1,2.79999995231628,1,37.5009994506836,0,0,-0.99200052022934,-1.11700010299683
1511,151106,1,2.79999995231628,1,23.1009998321533,1,3,-15.3920001983643,-1.11700010299683
1511,151107,0,2.79999995231628,1,18.8269996643066,0,0,-19.6660003662109,-1.11700010299683
1511,151108,1,2.79999995231628,1,17.7080001831055,1,2,-20.7849998474121,-1.11700010299683
1511,151110,1,2.79999995231628,1,53.2060012817383,1,1,14.7130012512207,-1.11700010299683
1511,151111,1,2.79999995231628,1,31.0930004119873,1,1,-7.39999961853027,-1.11700010299683
1511,151113,1,2.79999995231628,1,27.951000213623,0,0,-10.5419998168945,-1.11700010299683
1511,151114,1,2.79999995231628,1,59.390998840332,0,0,20.8979988098145,-1.11700010299683
1511,151115,1,2.79999995231628,1,38.3170013427734,0,0,-0.175998657941818,-1.11700010299683
1511,151117,1,2.79999995231628,1,45.023998260498,0,0,6.53099822998047,-1.11700010299683
1511,151120,0,2.79999995231628,1,23.5259990692139,0,0,-14.9670009613037,-1.11700010299683
1511,151121,1,2.79999995231628,1,46.0359992980957,0,0,7.54299926757812,-1.11700010299683
1511,151123,1,2.79999995231628,1,44.6370010375977,0,0,6.14400100708008,-1.11700010299683
1511,151124,1,2.79999995231628,1,26.1760005950928,0,3,-12.3169994354248,-1.11700010299683
1511,151127,1,2.79999995231628,1,53.0519981384277,1,1,14.5589981079102,-1.11700010299683
1511,151128,1,2.79999995231628,1,35.0340003967285,0,1,-3.45899963378906,-1.11700010299683
1511,151129,1,2.79999995231628,1,23.7140007019043,0,0,-14.7789993286133,-1.11700010299683
1512,151201,1,3.59999990463257,1,39.9210014343262,0,0,1.42800140380859,-0.317000091075897
1512,151202,1,3.59999990463257,1,46.2179985046387,1,1,7.72499847412109,-0.317000091075897
1512,151203,1,3.59999990463257,1,54.1529998779297,0,0,15.6599998474121,-0.317000091075897
1512,151205,1,3.59999990463257,1,44.1590003967285,1,1,5.66600036621094,-0.317000091075897
1512,151206,1,3.59999990463257,1,25.673999786377,1,4,-12.8190002441406,-0.317000091075897
1512,151207,1,3.59999990463257,1,29.7709999084473,0,1,-8.72200012207031,-0.317000091075897
1512,151208,1,3.59999990463257,1,32.9860000610352,0,0,-5.50699996948242,-0.317000091075897
1512,151209,1,3.59999990463257,1,21.6900005340576,0,0,-16.80299949646,-0.317000091075897
1512,151210,1,3.59999990463257,1,37.4790000915527,1,1,-1.01399993896484,-0.317000091075897
1512,151211,1,3.59999990463257,1,25.5020008087158,0,2,-12.9909992218018,-0.317000091075897
1512,151213,1,3.59999990463257,1,24.5690002441406,1,1,-13.923999786377,-0.317000091075897
1512,151214,1,3.59999990463257,1,37.9000015258789,1,1,-0.592998445034027,-0.317000091075897
1512,151216,1,3.59999990463257,1,40.6529998779297,0,1,2.15999984741211,-0.317000091075897
1512,151217,1,3.59999990463257,1,15.1879997253418,1,0,-23.3050003051758,-0.317000091075897
1512,151218,1,3.59999990463257,1,34.0410003662109,0,0,-4.45199966430664,-0.317000091075897
1512,151219,1,3.59999990463257,1,33.6520004272461,1,0,-4.84099960327148,-0.317000091075897
1512,151220,1,3.59999990463257,1,45.6549987792969,1,0,7.1619987487793,-0.317000091075897
1512,151221,1,3.59999990463257,1,30.7210006713867,0,4,-7.77199935913086,-0.317000091075897
1512,151222,0,3.59999990463257,1,15.8120002746582,0,1,-22.6809997558594,-0.317000091075897
1521,152101,1,5,1,54.8940010070801,1,0,16.4010009765625,1.08299994468689
1521,152102,1,5,1,55.7919998168945,1,1,17.298999786377,1.08299994468689
1521,152103,0,5,1,16.9559993743896,1,1,-21.5370006561279,1.08299994468689
1521,152104,1,5,1,43.2529983520508,1,0,4.7599983215332,1.08299994468689
1521,152105,1,5,1,45.3569984436035,0,1,6.86399841308594,1.08299994468689
1521,152106,1,5,1,40.5779991149902,0,1,2.08499908447266,1.08299994468689
1521,152107,1,5,1,28.4379997253418,1,0,-10.0550003051758,1.08299994468689
1521,152108,1,5,1,52.6430015563965,1,0,14.1500015258789,1.08299994468689
1521,152109,1,5,1,33.7200012207031,0,0,-4.77299880981445,1.08299994468689
1521,152110,1,5,1,58.5340003967285,0,0,20.0410003662109,1.08299994468689
1521,152111,1,5,1,46.8050003051758,0,0,8.3120002746582,1.08299994468689
1521,152112,1,5,1,49.1059989929199,1,0,10.6129989624023,1.08299994468689
1521,152113,1,5,1,17.0109996795654,1,1,-21.4820003509521,1.08299994468689
1521,152114,1,5,1,54.7140007019043,0,0,16.2210006713867,1.08299994468689
1521,152115,1,5,1,51.0509986877441,1,0,12.5579986572266,1.08299994468689
1521,152116,0,5,1,27.2269992828369,0,1,-11.2660007476807,1.08299994468689
1521,152117,1,5,1,44.1020011901855,0,3,5.60900115966797,1.08299994468689
1521,152118,1,5,1,51.7509994506836,0,0,13.257999420166,1.08299994468689
1521,152120,1,5,1,21.0779991149902,0,1,-17.4150009155273,1.08299994468689
1521,152121,1,5,1,41.1279983520508,0,0,2.6349983215332,1.08299994468689
1521,152122,0,5,1,47.7360000610352,1,1,9.24300003051758,1.08299994468689
1521,152123,1,5,1,35.0960006713867,0,0,-3.39699935913086,1.08299994468689
1521,152124,1,5,1,49.0849990844727,0,0,10.5919990539551,1.08299994468689
1521,152125,0,5,1,24.2569999694824,1,2,-14.2360000610352,1.08299994468689
1521,152126,1,5,1,27.6119995117188,0,0,-10.8810005187988,1.08299994468689
1521,152127,1,5,1,38.3250007629395,1,0,-0.167999237775803,1.08299994468689
1521,152128,0,5,1,43.0750007629395,1,0,4.58200073242188,1.08299994468689
1521,152129,1,5,1,40.3889999389648,1,1,1.89599990844727,1.08299994468689
1522,152201,1,4.40000009536743,1,58.1129989624023,1,1,19.6199989318848,0.483000099658966
1522,152202,1,4.40000009536743,1,26.6879997253418,1,0,-11.8050003051758,0.483000099658966
1522,152203,1,4.40000009536743,1,41.8740005493164,0,0,3.38100051879883,0.483000099658966
1522,152205,0,4.40000009536743,1,62.2060012817383,0,0,23.7130012512207,0.483000099658966
1522,152206,1,4.40000009536743,1,26.0639991760254,0,0,-12.4290008544922,0.483000099658966
1522,152207,1,4.40000009536743,1,44.1360015869141,1,1,5.64300155639648,0.483000099658966
1522,152208,0,4.40000009536743,1,44.185001373291,1,0,5.69200134277344,0.483000099658966
1522,152209,1,4.40000009536743,1,51.7639999389648,0,1,13.2709999084473,0.483000099658966
1522,152211,1,4.40000009536743,1,21.2959995269775,1,0,-17.19700050354,0.483000099658966
1522,152213,0,4.40000009536743,1,55.2229995727539,0,0,16.7299995422363,0.483000099658966
1522,152214,1,4.40000009536743,1,54.5260009765625,0,0,16.0330009460449,0.483000099658966
1522,152215,1,4.40000009536743,1,63.234001159668,1,0,24.7410011291504,0.483000099658966
1522,152216,1,4.40000009536743,1,29.1539993286133,1,1,-9.3390007019043,0.483000099658966
1522,152217,1,4.40000009536743,1,49.601001739502,0,0,11.1080017089844,0.483000099658966
1522,152218,1,4.40000009536743,1,19.5499992370605,0,0,-18.943000793457,0.483000099658966
1522,152219,1,4.40000009536743,1,39.935001373291,0,0,1.44200134277344,0.483000099658966
1522,152220,1,4.40000009536743,1,50.1110000610352,0,1,11.6180000305176,0.483000099658966
1522,152221,1,4.40000009536743,1,56.8009986877441,0,0,18.3079986572266,0.483000099658966
1522,152222,0,4.40000009536743,1,60.5480003356934,1,1,22.0550003051758,0.483000099658966
1522,152223,1,4.40000009536743,1,61.6269989013672,0,0,23.1339988708496,0.483000099658966
1522,152225,1,4.40000009536743,1,38.5330009460449,1,2,0.0400009453296661,0.483000099658966
1522,152226,0,4.40000009536743,1,43.4930000305176,1,0,5,0.483000099658966
1531,153101,1,4.80000019073486,1,34.3089981079102,0,0,-4.18400192260742,0.883000195026398
1531,153102,1,4.80000019073486,1,20.7660007476807,1,0,-17.7269992828369,0.883000195026398
1531,153103,1,4.80000019073486,1,27.1310005187988,1,0,-11.3619995117188,0.883000195026398
1531,153104,1,4.80000019073486,1,43.8359985351562,1,1,5.34299850463867,0.883000195026398
1531,153106,1,4.80000019073486,1,47.6020011901855,0,0,9.10900115966797,0.883000195026398
1531,153107,1,4.80000019073486,1,20.8640003204346,1,2,-17.628999710083,0.883000195026398
1531,153108,1,4.80000019073486,1,50.931999206543,1,1,12.4389991760254,0.883000195026398
1531,153109,1,4.80000019073486,1,35.4630012512207,0,1,-3.02999877929688,0.883000195026398
1531,153110,1,4.80000019073486,1,23.57200050354,1,0,-14.9209995269775,0.883000195026398
1531,153111,1,4.80000019073486,1,31.7670001983643,0,1,-6.72599983215332,0.883000195026398
1531,153112,1,4.80000019073486,1,46.9990005493164,0,0,8.50600051879883,0.883000195026398
1531,153113,1,4.80000019073486,1,42.0530014038086,0,0,3.56000137329102,0.883000195026398
1531,153114,1,4.80000019073486,1,26.0890007019043,0,1,-12.4039993286133,0.883000195026398
1531,153115,1,4.80000019073486,1,60.9679985046387,0,0,22.4749984741211,0.883000195026398
1531,153116,1,4.80000019073486,1,18.4780006408691,1,4,-20.0149993896484,0.883000195026398
1531,153117,1,4.80000019073486,1,35.6889991760254,0,0,-2.80400085449219,0.883000195026398
1531,153119,1,4.80000019073486,1,31.007999420166,1,3,-7.48500061035156,0.883000195026398
1531,153121,1,4.80000019073486,1,44.6609992980957,1,0,6.16799926757812,0.883000195026398
1531,153122,1,4.80000019073486,1,47.2919998168945,0,0,8.79899978637695,0.883000195026398
1531,153123,0,4.80000019073486,1,42.7290000915527,0,0,4.23600006103516,0.883000195026398
1531,153124,1,4.80000019073486,1,42.3330001831055,1,0,3.84000015258789,0.883000195026398
1531,153125,1,4.80000019073486,1,37.4500007629395,1,1,-1.04299926757812,0.883000195026398
1531,153126,1,4.80000019073486,1,26.7280006408691,0,1,-11.7649993896484,0.883000195026398
1531,153127,1,4.80000019073486,1,31.7670001983643,0,0,-6.72599983215332,0.883000195026398
1531,153128,1,4.80000019073486,1,43.4039993286133,0,0,4.9109992980957,0.883000195026398
1531,153129,1,4.80000019073486,1,30.5030002593994,0,0,-7.98999977111816,0.883000195026398
1531,153131,1,4.80000019073486,1,30.67799949646,1,0,-7.81500053405762,0.883000195026398
1532,153202,1,4,1,20.8920001983643,0,0,-17.6009998321533,0.0829999968409538
1532,153205,1,4,1,57.1419982910156,1,0,18.648998260498,0.0829999968409538
1532,153206,1,4,1,31.7070007324219,1,1,-6.7859992980957,0.0829999968409538
1532,153207,0,4,1,20.5879993438721,0,0,-17.9050006866455,0.0829999968409538
1532,153208,1,4,1,32.2890014648438,0,0,-6.20399856567383,0.0829999968409538
1532,153210,1,4,1,42.1609992980957,1,2,3.66799926757812,0.0829999968409538
1532,153211,1,4,1,46.1279983520508,0,0,7.6349983215332,0.0829999968409538
1532,153213,1,4,1,18.3840007781982,1,2,-20.1089992523193,0.0829999968409538
1532,153214,1,4,1,40.4650001525879,0,0,1.97200012207031,0.0829999968409538
1532,153215,1,4,1,28.6630001068115,1,1,-9.82999992370605,0.0829999968409538
1532,153216,1,4,1,41.023998260498,1,1,2.53099822998047,0.0829999968409538
1532,153217,1,4,1,43.3359985351562,0,0,4.84299850463867,0.0829999968409538
1532,153218,1,4,1,41.3930015563965,1,1,2.90000152587891,0.0829999968409538
1532,153219,1,4,1,32.4370002746582,0,1,-6.05599975585938,0.0829999968409538
1532,153220,1,4,1,55.7000007629395,0,0,17.2070007324219,0.0829999968409538
1532,153221,1,4,1,33.8810005187988,0,1,-4.61199951171875,0.0829999968409538
1532,153222,1,4,1,54.5849990844727,0,0,16.0919990539551,0.0829999968409538
1532,153223,1,4,1,40.5730018615723,0,0,2.08000183105469,0.0829999968409538
1532,153224,1,4,1,30.7630004882812,0,2,-7.72999954223633,0.0829999968409538
1532,153225,1,4,1,38.515998840332,1,4,0.0229988396167755,0.0829999968409538
1532,153226,1,4,1,24.1580009460449,0,0,-14.3349990844727,0.0829999968409538
1532,153227,1,4,1,48.7000007629395,0,0,10.2070007324219,0.0829999968409538
1532,153229,1,4,1,39.8450012207031,1,0,1.35200119018555,0.0829999968409538
1541,154101,1,3.59999990463257,1,44.6769981384277,1,0,6.18399810791016,-0.317000091075897
1541,154102,1,3.59999990463257,1,21.923999786377,0,1,-16.5690002441406,-0.317000091075897
1541,154103,1,3.59999990463257,1,21.6679992675781,1,1,-16.8250007629395,-0.317000091075897
1541,154104,1,3.59999990463257,1,58.0940017700195,0,0,19.601001739502,-0.317000091075897
1541,154105,1,3.59999990463257,1,48.9010009765625,1,0,10.4080009460449,-0.317000091075897
1541,154106,0,3.59999990463257,1,39.8629989624023,1,1,1.36999893188477,-0.317000091075897
1541,154107,1,3.59999990463257,1,30.2889995574951,0,0,-8.20400047302246,-0.317000091075897
1541,154108,1,3.59999990463257,1,27.6550006866455,0,0,-10.8379993438721,-0.317000091075897
1541,154109,1,3.59999990463257,1,47.3139991760254,0,1,8.82099914550781,-0.317000091075897
1541,154110,1,3.59999990463257,1,31.6900005340576,0,1,-6.80299949645996,-0.317000091075897
1541,154111,1,3.59999990463257,1,34.7859992980957,0,0,-3.70700073242188,-0.317000091075897
1541,154112,1,3.59999990463257,1,26.9020004272461,0,0,-11.5909996032715,-0.317000091075897
1541,154113,1,3.59999990463257,1,37.693000793457,0,0,-0.799999177455902,-0.317000091075897
1541,154114,1,3.59999990463257,1,35.3440017700195,1,3,-3.14899826049805,-0.317000091075897
1541,154115,1,3.59999990463257,1,39.3759994506836,0,0,0.88299947977066,-0.317000091075897
1542,154201,1,4.19999980926514,1,47.7400016784668,0,0,9.24700164794922,0.282999813556671
1542,154202,1,4.19999980926514,1,44.451000213623,0,0,5.95800018310547,0.282999813556671
1542,154203,1,4.19999980926514,1,42.7000007629395,0,0,4.20700073242188,0.282999813556671
1542,154204,1,4.19999980926514,1,56.4889984130859,0,0,17.9959983825684,0.282999813556671
1542,154206,1,4.19999980926514,1,21.1569995880127,1,0,-17.3360004425049,0.282999813556671
1542,154207,1,4.19999980926514,1,20.2140007019043,1,0,-18.2789993286133,0.282999813556671
1542,154208,1,4.19999980926514,1,28.4680004119873,0,0,-10.0249996185303,0.282999813556671
1542,154209,1,4.19999980926514,1,58.4679985046387,0,0,19.9749984741211,0.282999813556671
1542,154210,1,4.19999980926514,1,32.6520004272461,1,1,-5.84099960327148,0.282999813556671
1542,154211,1,4.19999980926514,1,33.4949989318848,0,0,-4.99800109863281,0.282999813556671
1542,154212,1,4.19999980926514,1,36.3559989929199,0,0,-2.13700103759766,0.282999813556671
1542,154213,1,4.19999980926514,1,47.0789985656738,1,0,8.58599853515625,0.282999813556671
1542,154214,1,4.19999980926514,1,42.2669982910156,0,0,3.77399826049805,0.282999813556671
1542,154215,1,4.19999980926514,1,36.1609992980957,1,0,-2.33200073242188,0.282999813556671
1542,154216,1,4.19999980926514,1,26.4990005493164,0,0,-11.9939994812012,0.282999813556671
1542,154217,1,4.19999980926514,1,33.2169990539551,0,0,-5.2760009765625,0.282999813556671
1542,154219,1,4.19999980926514,1,30.4570007324219,1,2,-8.0359992980957,0.282999813556671
1542,154220,1,4.19999980926514,1,50.5820007324219,1,2,12.0890007019043,0.282999813556671
1542,154221,1,4.19999980926514,1,28.7469997406006,0,0,-9.74600028991699,0.282999813556671
1542,154222,1,4.19999980926514,1,31.4389991760254,1,0,-7.05400085449219,0.282999813556671
1542,154224,1,4.19999980926514,1,40.8230018615723,0,0,2.33000183105469,0.282999813556671
1542,154225,1,4.19999980926514,1,50.814998626709,0,0,12.3219985961914,0.282999813556671
1542,154227,1,4.19999980926514,1,51.9309997558594,0,0,13.4379997253418,0.282999813556671
1542,154228,1,4.19999980926514,1,37.8059997558594,1,0,-0.687000215053558,0.282999813556671
1542,154229,1,4.19999980926514,1,33.5870018005371,1,3,-4.90599822998047,0.282999813556671
1542,154230,1,4.19999980926514,1,46.1800003051758,0,0,7.6870002746582,0.282999813556671
1542,154231,1,4.19999980926514,1,47.693000793457,1,0,9.20000076293945,0.282999813556671
1551,155102,1,5,1,45.6759986877441,1,2,7.18299865722656,1.08299994468689
1551,155103,1,5,1,42.265998840332,1,3,3.77299880981445,1.08299994468689
1551,155104,1,5,1,49.798999786377,1,0,11.3059997558594,1.08299994468689
1551,155105,1,5,1,46.826000213623,0,0,8.33300018310547,1.08299994468689
1551,155106,1,5,1,37.0379981994629,1,0,-1.45500183105469,1.08299994468689
1551,155107,1,5,1,51.4259986877441,0,0,12.9329986572266,1.08299994468689
1551,155108,1,5,1,50.3030014038086,0,0,11.810001373291,1.08299994468689
1551,155109,1,5,1,43.0019989013672,1,4,4.50899887084961,1.08299994468689
1551,155111,1,5,1,26.867000579834,0,0,-11.6259994506836,1.08299994468689
1551,155113,1,5,1,47.9900016784668,0,1,9.49700164794922,1.08299994468689
1551,155114,1,5,1,58.6679992675781,1,1,20.1749992370605,1.08299994468689
1551,155115,1,5,1,20.3740005493164,1,1,-18.1189994812012,1.08299994468689
1551,155116,1,5,1,44.8129997253418,1,1,6.31999969482422,1.08299994468689
1551,155118,1,5,1,46.8110008239746,0,1,8.31800079345703,1.08299994468689
1551,155119,1,5,1,47.9830017089844,0,1,9.4900016784668,1.08299994468689
