,SCH_ID,STU_ID,stlang,efficacy,sclimate,Profmath1,Profmath2,Profmath3,Profmath4,Profmath5,Profmath,public,mathach
2698,1581,158102,1,2.6,4,1,1,1,0,0,3,1,43.862
2699,1581,158103,1,NA,4,1,0,0,0,0,1,1,25.178
2700,1581,158104,1,2,4,1,1,0,0,0,2,1,35.028
2701,1581,158105,1,2.6,4,1,1,1,0,0,3,1,40.438
2702,1581,158106,1,2.4,4,1,1,0,0,0,2,1,33.11
2703,1581,158107,1,2,4,0,0,0,0,0,0,1,18.204
2704,1581,158108,1,3,4,1,1,1,1,0,4,1,51.383
2705,1581,158109,1,2,4,1,1,1,0,0,3,1,42.707
2706,1581,158110,1,1.66666666666667,4,1,1,1,0,0,3,1,42.545
2707,1581,158111,1,3.2,4,1,1,1,1,0,4,1,57.352
2708,1581,158112,1,2.2,4,1,1,1,0,0,3,1,42.95
2709,1581,158114,1,2,4,1,1,0,0,0,2,1,33.452
2710,1581,158115,1,1.8,4,1,1,0,0,0,2,1,36.976
2711,1581,158116,1,NA,4,1,1,0,0,0,2,1,36.511
2712,1581,158117,1,2,4,1,1,1,0,0,3,1,42.573
2713,1581,158118,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA
2714,1581,158119,1,4,4,1,0,0,0,0,1,1,25.788
2715,1581,158120,1,3.6,4,1,1,1,1,0,4,1,55.45
2716,1581,158121,1,NA,4,1,1,1,0,0,3,1,43.339
2717,1581,158122,1,NA,4,1,1,0,0,0,2,1,37.202
2718,1581,158123,1,2,4,1,1,1,1,0,4,1,56.691
2719,1581,158124,1,3,4,1,1,1,0,0,3,1,41.582
2720,1581,158125,1,2.2,4,1,1,1,0,0,3,1,42.465
2721,1581,158126,1,2.4,4,1,1,1,1,0,4,1,51.423
2722,1581,158127,1,2.2,4,1,1,1,0,0,3,1,43.79
2723,1581,158128,1,3.6,4,1,1,1,0,0,3,1,48.58
2724,1581,158129,1,3.2,4,1,1,1,1,0,4,1,52.689
2725,1581,158130,1,4,4,1,1,1,1,0,4,1,55.888
2726,1581,158131,1,3,4,1,1,1,0,0,3,1,46.318
2727,1581,158132,1,NA,4,1,0,0,0,0,1,1,30.477
2728,1581,158133,1,2.2,4,1,1,1,1,0,4,1,53.441
2729,1581,158134,1,4,4,1,1,1,0,0,3,1,45.823
2730,1581,158161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2731,1582,158201,1,NA,3.4,1,1,1,0,0,3,1,42.457
2732,1582,158202,1,3.8,3.4,1,1,0,0,0,2,1,31.178
2733,1582,158203,1,NA,3.4,1,1,0,0,0,2,1,34.638
2734,1582,158204,1,2.2,3.4,1,1,1,0,0,3,1,40.903
2735,1582,158205,1,2.4,3.4,1,1,0,0,0,2,1,38.545
2736,1582,158206,1,NA,3.4,1,1,0,0,0,2,1,31.617
2737,1582,158208,1,4,3.4,1,1,1,1,0,4,1,57.738
2738,1582,158209,1,2.8,3.4,1,1,0,0,0,2,1,35.5
2739,1582,158210,1,1,3.4,1,0,0,0,0,1,1,30.904
2740,1582,158211,1,1.8,3.4,0,0,0,0,0,0,1,16.122
2741,1582,158212,1,2,3.4,1,1,1,0,0,3,1,45.623
2742,1582,158213,1,1.6,3.4,1,1,0,0,0,2,1,34.603
2743,1582,158214,1,NA,3.4,1,1,0,0,0,2,1,35.776
2744,1582,158215,1,2,3.4,1,1,1,0,0,3,1,47.56
2745,1582,158217,1,2,3.4,1,1,1,0,0,3,1,47.94
2746,1582,158218,0,NA,3.4,1,1,0,0,0,2,1,37.538
2747,1582,158220,1,NA,3.4,1,0,0,0,0,1,1,30.212
2748,1582,158221,1,2,3.4,1,1,1,1,0,4,1,49.019
2749,1582,158223,1,2.6,3.4,1,1,1,1,0,4,1,50.397
2750,1582,158225,1,2,3.4,1,1,0,0,0,2,1,33.822
2751,1582,158226,1,2.2,3.4,1,0,0,0,0,1,1,28.602
2752,1582,158229,1,1.25,3.4,0,0,0,0,0,0,1,17.429
2753,1582,158230,1,2.2,3.4,1,1,1,0,0,3,1,42.292
2754,1582,158232,1,NA,3.4,1,1,0,0,0,2,1,32.709
2755,1582,158233,1,2,3.4,1,1,0,0,0,2,1,37.496
2756,1591,159101,NA,NA,NA,1,1,1,0,0,3,1,49.049
2757,1591,159103,NA,NA,NA,1,1,1,0,0,3,1,41.475
2758,1591,159105,1,NA,NA,1,1,1,1,0,4,1,52.087
2759,1591,159110,1,NA,NA,1,1,0,0,0,2,1,31.066
2760,1591,159111,1,NA,NA,1,1,1,0,0,3,1,41.996
2761,1591,159112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2762,1591,159114,1,NA,NA,1,1,1,0,0,3,1,44.007
2763,1591,159115,1,NA,NA,1,1,1,0,0,3,1,42.083
2764,1591,159116,NA,NA,NA,1,0,0,0,0,1,1,27.03
2765,1591,159119,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2766,1591,159120,1,NA,NA,1,1,0,0,0,2,1,32.391
2767,1591,159162,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2768,1592,159201,1,NA,3.2,1,1,1,0,0,3,1,44.835
2769,1592,159202,1,2.4,3.2,1,0,0,0,0,1,1,23.358
2770,1592,159203,0,NA,3.2,1,0,0,0,0,1,1,26.497
2771,1592,159205,1,4,3.2,1,1,1,1,0,4,1,56.507
2772,1592,159206,1,NA,3.2,0,0,0,0,0,0,1,18.424
2773,1592,159207,1,NA,3.2,1,1,1,0,0,3,1,47.902
2774,1592,159208,0,2.8,3.2,1,0,0,0,0,1,1,27.033
2775,1592,159209,1,1.6,3.2,0,0,0,0,0,0,1,17.9
2776,1592,159210,1,1.2,3.2,1,1,0,0,0,2,1,35.753
2777,1592,159211,1,2.8,3.2,1,1,1,0,0,3,1,48.552
2778,1592,159213,1,1.5,3.2,0,0,0,0,0,0,1,13.843
2779,1592,159214,1,NA,3.2,1,1,0,0,0,2,1,37.215
2780,1592,159215,1,NA,3.2,1,1,0,0,0,2,1,33.179
2781,1592,159216,1,4,3.2,1,1,1,0,0,3,1,45.743
2782,1592,159217,1,1.6,3.2,1,1,0,0,0,2,1,31.83
2783,1592,159218,1,2,3.2,1,0,0,0,0,1,1,30.045
2784,1592,159220,1,1.2,3.2,1,0,0,0,0,1,1,24.297
2785,1592,159221,1,1,3.2,1,1,0,0,0,2,1,32.086
2786,1592,159222,1,NA,3.2,1,0,0,0,0,1,1,24.352
2787,1592,159223,1,2.2,3.2,1,1,0,0,0,2,1,33.001
2788,1592,159224,1,NA,3.2,1,1,1,0,0,3,1,45.404
2789,1592,159225,1,2.2,3.2,1,0,0,0,0,1,1,30.105
2790,1592,159226,1,NA,3.2,1,1,1,0,0,3,1,41.473
2791,1592,159228,1,1,3.2,1,0,0,0,0,1,1,24.578
2792,1592,159229,1,2,3.2,1,1,0,0,0,2,1,35.246
2793,1592,159230,1,NA,3.2,1,0,0,0,0,1,1,19.572
2794,1592,159231,1,3.6,3.2,1,0,0,0,0,1,1,25.046
2795,1601,160101,1,2,3.2,1,1,1,0,0,3,1,45.496
2796,1601,160102,1,3.2,3.2,1,1,1,1,0,4,1,51.586
2797,1601,160103,1,3.2,3.2,1,0,0,0,0,1,1,29.234
2798,1601,160104,1,2,3.2,1,1,1,1,0,4,1,53.389
2799,1601,160105,1,2,3.2,1,1,0,0,0,2,1,35.204
2800,1601,160106,1,1.8,3.2,1,0,0,0,0,1,1,29.306
2801,1601,160107,1,1.4,3.2,1,1,0,0,0,2,1,36.894
2802,1601,160108,1,2.2,3.2,1,0,0,0,0,1,1,25.833
2803,1601,160110,1,NA,3.2,1,1,0,0,0,2,1,37.067
2804,1601,160111,1,1.8,3.2,1,0,0,0,0,1,1,30.556
2805,1601,160113,1,2,3.2,1,1,0,0,0,2,1,33.151
2806,1601,160114,1,3,3.2,1,1,0,0,0,2,1,32.853
2807,1601,160115,1,2,3.2,1,1,0,0,0,2,1,30.796
2808,1601,160116,1,3.8,3.2,1,1,1,1,0,4,1,49.144
2809,1601,160117,1,2,3.2,1,1,0,0,0,2,1,34.5
2810,1601,160118,1,3,3.2,1,1,1,0,0,3,1,45.591
2811,1601,160119,1,4,3.2,1,1,1,1,0,4,1,52.902
2812,1601,160120,1,2,3.2,1,1,1,0,0,3,1,40.095
2813,1601,160122,1,4,3.2,1,1,1,1,0,4,1,58.399
2814,1601,160123,1,2.4,3.2,1,0,0,0,0,1,1,30.11
2815,1601,160125,1,1.75,3.2,1,0,0,0,0,1,1,25.219
2816,1601,160126,1,2.8,3.2,1,0,0,0,0,1,1,28.092
2817,1601,160128,1,2,3.2,1,0,0,0,0,1,1,28.745
2818,1601,160130,1,2,3.2,1,0,0,0,0,1,1,24.654
2819,1601,160131,1,1,3.2,1,0,0,0,0,1,1,19.712
2820,1601,160132,1,2.2,3.2,1,1,0,0,0,2,1,37.836
2821,1602,160201,1,1.2,3.4,1,1,1,0,0,3,1,44.269
2822,1602,160202,1,2.2,3.4,1,1,1,0,0,3,1,38.713
2823,1602,160203,1,NA,3.4,1,1,0,0,0,2,1,35.2
2824,1602,160204,1,1.8,3.4,1,1,1,0,0,3,1,39.469
2825,1602,160205,0,2.8,3.4,0,0,0,0,0,0,1,13.473
2826,1602,160206,1,2.6,3.4,1,1,0,0,0,2,1,35.225
2827,1602,160207,1,2,3.4,1,1,1,0,0,3,1,41.199
2828,1602,160208,1,4,3.4,1,1,1,0,0,3,1,40.689
2829,1602,160209,1,1.8,3.4,1,1,1,0,0,3,1,43.563
2830,1602,160210,1,1.6,3.4,1,1,1,1,0,4,1,49.425
2831,1602,160211,1,4,3.4,1,1,1,1,0,4,1,50.673
2832,1602,160212,1,2,3.4,1,1,1,0,0,3,1,43.956
2833,1602,160213,1,1,3.4,1,1,0,0,0,2,1,35.329
2834,1602,160214,1,1.2,3.4,1,1,0,0,0,2,1,38.323
2835,1602,160216,1,3,3.4,1,1,0,0,0,2,1,32.654
2836,1602,160217,1,3.2,3.4,1,1,1,1,0,4,1,57.847
2837,1602,160218,1,NA,3.4,1,1,0,0,0,2,1,37.518
2838,1602,160219,NA,NA,3.4,1,0,0,0,0,1,1,26.882
2839,1602,160220,1,2.2,3.4,1,1,1,0,0,3,1,39.078
2840,1602,160221,1,2.8,3.4,1,1,1,0,0,3,1,43.804
2841,1602,160224,1,3,3.4,1,1,0,0,0,2,1,35.4
2842,1602,160225,1,1.8,3.4,1,1,0,0,0,2,1,37.186
2843,1602,160226,1,2,3.4,1,1,1,0,0,3,1,39.468
2844,1602,160227,NA,NA,3.4,1,1,1,0,0,3,1,40.847
2845,1602,160228,0,1.4,3.4,0,0,0,0,0,0,1,17.197
2846,1602,160229,1,2,3.4,1,0,0,0,0,1,1,30.907
2847,1611,161101,1,2,3.2,1,1,0,0,0,2,1,34.446
2848,1611,161102,1,1.2,3.2,1,1,1,0,0,3,1,47.037
2849,1611,161103,1,4,3.2,1,1,1,1,0,4,1,56.803
2850,1611,161104,1,2,3.2,1,1,0,0,0,2,1,34.82
2851,1611,161105,1,1.6,3.2,1,1,0,0,0,2,1,34.005
2852,1611,161106,1,1,3.2,1,1,0,0,0,2,1,35.722
2853,1611,161107,1,3.8,3.2,1,1,1,1,0,4,1,56.293
2854,1611,161108,1,2.2,3.2,1,1,1,0,0,3,1,39.889
2855,1611,161110,1,3.6,3.2,1,1,1,1,0,4,1,53.917
2856,1611,161111,1,1,3.2,1,0,0,0,0,1,1,22.359
2857,1611,161112,1,2,3.2,1,0,0,0,0,1,1,24.389
2858,1611,161113,0,2,3.2,1,0,0,0,0,1,1,24.145
2859,1611,161114,1,3,3.2,1,0,0,0,0,1,1,22.325
2860,1611,161115,1,1.4,3.2,1,0,0,0,0,1,1,22.059
2861,1611,161116,1,2.4,3.2,1,1,1,0,0,3,1,47.999
2862,1612,161201,1,2,3.2,1,1,0,0,0,2,1,36.774
2863,1612,161203,1,4,3.2,1,1,1,1,0,4,1,49.903
2864,1612,161204,1,2,3.2,1,1,1,0,0,3,1,40.998
2865,1612,161205,1,2,3.2,1,1,0,0,0,2,1,33.84
2866,1612,161206,1,2,3.2,1,1,1,0,0,3,1,41.569
2867,1612,161209,1,1.66666666666667,3.2,1,1,0,0,0,2,1,32.854
2868,1612,161211,1,NA,3.2,1,1,1,0,0,3,1,42.877
2869,1612,161213,1,3.6,3.2,1,1,1,0,0,3,1,40.622
2870,1612,161214,1,2.75,3.2,1,1,1,1,0,4,1,56.39
2871,1612,161215,1,2,3.2,1,1,0,0,0,2,1,35.882
2872,1612,161216,1,4,3.2,1,1,1,0,0,3,1,48.368
2873,1612,161217,1,3,3.2,1,1,1,0,0,3,1,45.099
2874,1612,161218,1,1.2,3.2,1,1,0,0,0,2,1,39.097
2875,1621,162101,1,2.4,4.2,1,1,1,1,0,4,1,51.099
2876,1621,162102,1,2.2,4.2,1,1,1,1,0,4,1,50.924
2877,1621,162103,NA,NA,4.2,1,1,1,1,0,4,1,52.564
2878,1621,162104,1,4,4.2,1,1,1,1,0,4,1,57.88
2879,1621,162105,1,4,4.2,1,1,1,1,0,4,1,52.053
2880,1621,162107,NA,NA,4.2,0,0,0,0,0,0,1,18.685
2881,1621,162110,1,2.4,4.2,1,1,0,0,0,2,1,31.99
2882,1621,162111,1,2,4.2,1,1,1,0,0,3,1,45.972
2883,1621,162113,1,3.6,4.2,1,1,1,1,0,4,1,56.2
2884,1621,162114,1,2,4.2,1,1,0,0,0,2,1,33.954
2885,1621,162115,1,2.25,4.2,1,1,1,1,0,4,1,53.714
2886,1621,162120,1,1,4.2,1,0,0,0,0,1,1,28.892
2887,1621,162121,1,3.8,4.2,1,1,1,1,0,4,1,52.523
2888,1622,162201,0,NA,4,0,0,0,0,0,0,1,15.021
2889,1622,162202,1,3,4,1,0,0,0,0,1,1,23.835
2890,1622,162203,1,NA,4,1,1,0,0,0,2,1,31.25
2891,1622,162205,0,NA,4,0,0,0,0,0,0,1,17.689
2892,1622,162207,NA,NA,4,1,1,0,0,0,2,1,37.033
2893,1622,162208,1,2.2,4,1,1,0,0,0,2,1,37.4
2894,1622,162209,0,2.8,4,1,0,0,0,0,1,1,25.517
2895,1622,162210,1,1.8,4,0,0,0,0,0,0,1,14.372
2896,1622,162211,0,2.25,4,1,1,1,0,0,3,1,42.697
2897,1622,162212,NA,NA,4,1,1,0,0,0,2,1,33.904
2898,1622,162213,0,NA,4,1,0,0,0,0,1,1,21.098
2899,1622,162214,0,2,4,1,0,0,0,0,1,1,27.623
2900,1622,162215,1,NA,4,1,0,0,0,0,1,1,22.255
2901,1622,162216,1,2.5,4,1,0,0,0,0,1,1,23.712
2902,1622,162217,1,1.5,4,1,1,1,0,0,3,1,40.139
2903,1622,162218,1,NA,4,1,1,0,0,0,2,1,32.619
2904,1622,162219,1,3,4,1,0,0,0,0,1,1,20.044
2905,1622,162221,0,NA,4,0,0,0,0,0,0,1,18.669
2906,1622,162222,1,NA,4,1,0,0,0,0,1,1,18.952
2907,1631,163101,1,1.8,NA,1,1,0,0,0,2,1,30.258
2908,1631,163102,0,NA,NA,0,0,0,0,0,0,1,16.116
2909,1631,163103,0,NA,NA,1,1,1,1,0,4,1,54.082
2910,1631,163105,1,3,NA,1,1,1,1,0,4,1,50.115
2911,1631,163106,0,3,NA,1,1,1,1,0,4,1,55.438
2912,1631,163107,1,2,NA,1,1,1,1,0,4,1,54.864
2913,1631,163108,1,NA,NA,1,1,1,0,0,3,1,42.197
2914,1631,163109,1,3.2,NA,1,1,1,1,0,4,1,52.42
2915,1631,163110,0,3.4,NA,1,1,0,0,0,2,1,31.907
2916,1631,163111,1,3,NA,1,1,1,1,0,4,1,52.92
2917,1631,163112,1,NA,NA,0,0,0,0,0,0,1,14.717
2918,1631,163113,0,NA,NA,1,1,1,1,0,4,1,51.327
2919,1631,163115,1,NA,NA,1,0,0,0,0,1,1,23.056
2920,1631,163116,1,NA,NA,1,0,0,0,0,1,1,25.919
2921,1631,163117,0,1.8,NA,1,1,0,0,0,2,1,37.715
2922,1631,163118,0,NA,NA,1,0,0,0,0,1,1,25.746
2923,1631,163119,1,2.6,NA,1,0,0,0,0,1,1,19.756
2924,1631,163120,0,NA,NA,1,1,1,1,0,4,1,55.055
2925,1631,163121,1,NA,NA,1,0,0,0,0,1,1,22.48
2926,1631,163123,1,NA,NA,0,0,0,0,0,0,1,17.331
2927,1631,163124,0,2,NA,1,0,0,0,0,1,1,25.624
2928,1631,163125,1,NA,NA,1,1,1,1,1,5,1,66.703
2929,1631,163126,NA,NA,NA,1,1,0,0,0,2,1,37.18
2930,1631,163127,0,NA,NA,1,1,0,0,0,2,1,32.993
2931,1631,163128,0,2.2,NA,1,0,0,0,0,1,1,26.209
2932,1631,163129,1,3.2,NA,1,1,1,1,0,4,1,59.001
2933,1631,163130,0,NA,NA,1,1,1,1,0,4,1,57.83
2934,1631,163131,0,4,NA,1,1,1,0,0,3,1,41.887
2935,1631,163132,1,NA,NA,0,0,0,0,0,0,1,18.685
2936,1631,163133,0,NA,NA,1,0,0,0,0,1,1,31.126
2937,1631,163134,0,NA,NA,1,1,1,0,0,3,1,39.247
2938,1632,163201,1,NA,3.6,1,1,0,0,0,2,1,33.556
2939,1632,163202,0,1,3.6,0,0,0,0,0,0,1,17.977
2940,1632,163203,1,4,3.6,1,1,0,0,0,2,1,35.238
2941,1632,163204,0,1.8,3.6,0,0,0,0,0,0,1,15.608
2942,1632,163205,0,NA,3.6,0,0,0,0,0,0,1,18.088
2943,1632,163206,NA,NA,3.6,1,1,1,0,0,3,1,38.963
2944,1632,163207,0,NA,3.6,1,1,0,0,0,2,1,35.199
2945,1632,163208,0,2,3.6,1,0,0,0,0,1,1,28.682
2946,1632,163209,0,2,3.6,1,1,0,0,0,2,1,34.99
2947,1632,163210,1,NA,3.6,1,0,0,0,0,1,1,30.573
2948,1632,163211,0,2,3.6,1,1,1,0,0,3,1,42.791
2949,1632,163212,0,2,3.6,1,1,0,0,0,2,1,36.378
2950,1632,163213,0,1.2,3.6,1,1,1,0,0,3,1,44.335
2951,1632,163214,0,NA,3.6,0,0,0,0,0,0,1,15.482
2952,1632,163215,0,2.25,3.6,1,1,0,0,0,2,1,30.614
2953,1632,163216,0,NA,3.6,1,0,0,0,0,1,1,28.806
2954,1632,163217,0,2,3.6,1,0,0,0,0,1,1,20.059
2955,1632,163218,0,NA,3.6,1,1,0,0,0,2,1,36.949
2956,1632,163219,0,3.2,3.6,1,1,1,0,0,3,1,48.369
2957,1632,163220,1,2,3.6,1,0,0,0,0,1,1,27.442
2958,1632,163221,0,1.8,3.6,1,1,1,0,0,3,1,40.496
2959,1632,163222,1,2.4,3.6,1,1,1,1,0,4,1,49.282
2960,1632,163223,0,3.33333333333333,3.6,1,0,0,0,0,1,1,27.249
2961,1632,163224,0,1.4,3.6,1,0,0,0,0,1,1,25.353
2962,1632,163225,0,NA,3.6,1,1,1,0,0,3,1,43.941
2963,1632,163226,0,2,3.6,1,0,0,0,0,1,1,17.669
2964,1632,163227,0,2,3.6,1,0,0,0,0,1,1,22.42
2965,1632,163228,0,2.2,3.6,1,0,0,0,0,1,1,24.44
2966,1632,163229,0,NA,3.6,1,0,0,0,0,1,1,29.764
2967,1632,163230,1,4,3.6,1,0,0,0,0,1,1,29.949
2968,1632,163232,0,1.8,3.6,1,1,1,0,0,3,1,45.835
2969,1632,163233,0,1,3.6,1,0,0,0,0,1,1,28.967
2970,1632,163234,0,NA,3.6,1,0,0,0,0,1,1,25.522
2971,1641,164102,1,NA,NA,1,1,0,0,0,2,1,37.699
2972,1641,164103,1,NA,NA,1,0,0,0,0,1,1,24.608
2973,1641,164105,1,2.4,NA,1,0,0,0,0,1,1,21.474
2974,1641,164106,1,2.6,NA,1,0,0,0,0,1,1,25.629
2975,1641,164109,1,3.4,NA,1,0,0,0,0,1,1,26.38
2976,1641,164110,1,NA,NA,1,0,0,0,0,1,1,22.946
2977,1641,164111,1,2,NA,1,0,0,0,0,1,1,23.298
2978,1641,164116,1,3,NA,1,1,0,0,0,2,1,34.131
2979,1641,164117,1,NA,NA,1,0,0,0,0,1,1,22.16
2980,1641,164118,0,1.5,NA,0,0,0,0,0,0,1,17.703
2981,1641,164119,1,NA,NA,1,1,1,0,0,3,1,43.557
2982,1641,164120,1,NA,NA,0,0,0,0,0,0,1,14.218
2983,1641,164121,1,NA,NA,1,0,0,0,0,1,1,21.215
2984,1641,164122,1,NA,NA,0,0,0,0,0,0,1,12.629
2985,1641,164124,1,NA,NA,0,0,0,0,0,0,1,17.569
2986,1641,164125,1,NA,NA,1,0,0,0,0,1,1,24.475
2987,1641,164126,1,NA,NA,1,0,0,0,0,1,1,20.834
2988,1641,164127,1,NA,NA,1,1,0,0,0,2,1,31.318
2989,1641,164129,1,2.5,NA,1,0,0,0,0,1,1,24.595
2990,1641,164130,1,NA,NA,0,0,0,0,0,0,1,15.893
2991,1641,164132,0,2,NA,1,1,0,0,0,2,1,33.869
2992,1641,164133,1,NA,NA,0,0,0,0,0,0,1,15.631
2993,1642,164201,1,2.4,4,1,1,0,0,0,2,1,35.637
2994,1642,164202,1,2,4,1,1,1,1,0,4,1,53.694
2995,1642,164204,1,2.6,4,1,1,0,0,0,2,1,30.951
2996,1642,164205,1,2.4,4,1,1,0,0,0,2,1,37.692
2997,1642,164207,1,2.33333333333333,4,1,1,1,0,0,3,1,43.14
2998,1642,164208,1,2,4,1,0,0,0,0,1,1,31.505
2999,1642,164210,1,NA,4,1,1,0,0,0,2,1,32.464
3000,1642,164211,0,4,4,1,1,1,0,0,3,1,44.717
3001,1642,164212,1,2.2,4,1,0,0,0,0,1,1,25.553
3002,1642,164213,1,3.6,4,1,1,1,1,0,4,1,53.981
3003,1642,164214,1,2.6,4,1,1,1,0,0,3,1,39.699
3004,1642,164215,1,2.2,4,1,0,0,0,0,1,1,19.792
3005,1642,164216,1,4,4,1,1,1,0,0,3,1,49.075
3006,1642,164217,1,2,4,1,1,1,0,0,3,1,42.334
3007,1642,164218,1,2,4,1,0,0,0,0,1,1,21.601
3008,1642,164219,1,1.4,4,1,1,0,0,0,2,1,35.049
3009,1642,164220,1,3,4,1,1,1,0,0,3,1,47.139
3010,1642,164221,0,2.8,4,0,0,0,0,0,0,1,18.237
3011,1642,164222,1,2,4,1,0,0,0,0,1,1,30.748
3012,1651,165101,1,3,4,1,1,1,0,0,3,1,42.108
3013,1651,165102,NA,NA,4,1,1,0,0,0,2,1,33.825
3014,1651,165103,1,1.25,4,1,1,1,1,0,4,1,54.223
3015,1651,165105,1,NA,4,1,1,0,0,0,2,1,38.178
3016,1651,165107,0,2.6,4,1,1,1,1,0,4,1,55.579
3017,1651,165108,1,4,4,1,1,1,1,0,4,1,63.87
3018,1651,165109,1,3.6,4,1,1,1,0,0,3,1,46.519
3019,1651,165112,1,2,4,1,1,0,0,0,2,1,33.993
3020,1651,165113,1,3,4,1,1,1,0,0,3,1,40.003
3021,1651,165114,1,3,4,1,1,1,0,0,3,1,38.909
3022,1651,165115,1,3,4,1,1,1,1,0,4,1,61.826
3023,1651,165116,1,2.4,4,1,0,0,0,0,1,1,30.971
3024,1651,165119,1,2.2,4,1,1,1,1,0,4,1,52.056
3025,1651,165120,1,2.2,4,1,1,1,0,0,3,1,44.621
3026,1651,165122,1,NA,4,1,1,1,1,0,4,1,53.342
3027,1651,165123,NA,NA,4,1,1,1,0,0,3,1,40.05
3028,1651,165124,1,4,4,1,1,1,1,0,4,1,53.589
3029,1651,165125,1,2,4,1,1,1,1,0,4,1,49.224
3030,1651,165126,1,2.4,4,1,1,1,1,0,4,1,54.468
3031,1651,165127,1,2,4,1,1,1,0,0,3,1,44.419
3032,1652,165201,1,1.6,3.6,1,0,0,0,0,1,1,20.967
3033,1652,165202,0,4,3.6,1,0,0,0,0,1,1,22.208
3034,1652,165204,1,2,3.6,1,0,0,0,0,1,1,21.035
3035,1652,165205,1,2.8,3.6,1,1,0,0,0,2,1,31.284
3036,1652,165206,1,4,3.6,1,1,0,0,0,2,1,36.846
3037,1652,165207,1,1,3.6,1,1,1,0,0,3,1,41.345
3038,1652,165208,0,3,3.6,1,1,1,0,0,3,1,39.599
3039,1652,165209,1,2,3.6,1,0,0,0,0,1,1,21.025
3040,1652,165210,1,NA,3.6,1,0,0,0,0,1,1,24.912
3041,1652,165211,0,2.6,3.6,1,0,0,0,0,1,1,19.034
3042,1652,165212,1,3.4,3.6,1,1,1,0,0,3,1,42.969
3043,1652,165214,1,1.8,3.6,1,0,0,0,0,1,1,29.339
3044,1652,165215,0,2,3.6,1,0,0,0,0,1,1,21.131
3045,1652,165216,0,2.4,3.6,1,0,0,0,0,1,1,26.785
3046,1652,165217,0,3.2,3.6,1,1,1,0,0,3,1,39.324
3047,1652,165218,1,NA,3.6,1,1,0,0,0,2,1,31.935
3048,1652,165219,0,2.8,3.6,1,0,0,0,0,1,1,21.597
3049,1661,166101,1,4,3.4,1,1,1,1,0,4,1,54.698
3050,1661,166102,0,2,3.4,1,0,0,0,0,1,1,25.67
3051,1661,166103,1,4,3.4,1,1,1,1,0,4,1,54.977
3052,1661,166104,1,4,3.4,1,1,1,1,0,4,1,51.329
3053,1661,166106,1,2,3.4,1,1,1,0,0,3,1,38.909
3054,1661,166108,1,1.8,3.4,1,1,1,0,0,3,1,40.387
3055,1661,166109,1,2.4,3.4,1,1,1,0,0,3,1,41.978
3056,1661,166111,1,1,3.4,1,0,0,0,0,1,1,30.354
3057,1661,166112,1,2.2,3.4,1,1,1,0,0,3,1,43.583
3058,1661,166113,1,1.4,3.4,1,1,1,1,0,4,1,51.421
3059,1661,166114,NA,NA,3.4,1,0,0,0,0,1,1,29.261
3060,1661,166115,1,3.4,3.4,1,1,1,1,0,4,1,61.748
3061,1661,166117,1,3.8,3.4,1,1,1,0,0,3,1,44.109
3062,1662,166201,1,2.6,4,1,1,0,0,0,2,1,34.367
3063,1662,166202,1,3.2,4,1,1,1,0,0,3,1,45.652
3064,1662,166203,1,4,4,1,1,1,1,0,4,1,50.551
3065,1662,166204,1,3.8,4,1,1,1,1,0,4,1,55.016
3066,1662,166205,1,2.8,4,1,1,1,1,0,4,1,52.777
3067,1662,166207,1,3.8,4,1,1,0,0,0,2,1,37.397
3068,1662,166208,1,2.2,4,1,1,1,0,0,3,1,46.952
3069,1662,166209,1,4,4,1,1,1,0,0,3,1,47.733
3070,1662,166211,1,NA,4,1,1,1,0,0,3,1,40.82
3071,1662,166213,1,NA,4,1,1,1,0,0,3,1,43.87
3072,1662,166214,1,3.6,4,1,1,1,1,0,4,1,50.692
3073,1662,166215,1,1.8,4,1,0,0,0,0,1,1,27.499
3074,1662,166216,NA,NA,4,1,1,1,0,0,3,1,43.116
3075,1662,166217,1,4,4,1,1,1,1,0,4,1,50.431
3076,1662,166219,1,2.4,4,1,1,0,0,0,2,1,38.025
3077,1662,166220,1,3.6,4,1,1,1,1,0,4,1,54.945
3078,1662,166222,1,2.4,4,1,1,0,0,0,2,1,33.486
3079,1662,166223,1,NA,4,1,1,1,0,0,3,1,41.68
3080,1662,166224,1,4,4,1,1,1,0,0,3,1,45.126
3081,1662,166225,1,NA,4,1,1,1,1,0,4,1,54.747
3082,1662,166226,1,NA,4,1,1,1,1,0,4,1,53.166
3083,1662,166227,1,3.4,4,1,1,1,1,0,4,1,50.693
3084,1662,166230,1,NA,4,1,1,1,0,0,3,1,42.321
3085,1662,166231,1,NA,4,1,0,0,0,0,1,1,18.549
3086,1662,166261,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
3087,1671,167101,1,2.4,3.6,1,1,1,0,0,3,1,39.209
3088,1671,167102,1,2.6,3.6,1,1,1,0,0,3,1,48.903
3089,1671,167104,1,2,3.6,0,0,0,0,0,0,1,13.166
